CVP,HYPOVOLEMIA,LVFAILURE,ERRLOWOUTPUT,HREKG,HRSAT,ANAPHYLAXIS,EXPCO2,MINVOL,PVSAT,PAP,SHUNT,PRESS,MINVOLSET,VENTTUBE,VENTALV,CATECHOL,CO
HIGH,?,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,?,NORMAL,LOW,NORMAL,LOW,ZERO,NORMAL,NORMAL
NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,HIGH,?,LOW,ZERO,?,HIGH
HIGH,TRUE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,?,HIGH,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,LOW,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,NORMAL,LOW,?,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,NORMAL
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,LOW,?,NORMAL,NORMAL,HIGH,NORMAL,?,?,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,NORMAL,HIGH,?,?,HIGH
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,?,HIGH,HIGH,NORMAL,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,?,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,TRUE,FALSE,LOW,LOW,FALSE,ZERO,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,?,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,NORMAL,NORMAL
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,NORMAL,NORMAL,HIGH
LOW,FALSE,FALSE,FALSE,LOW,LOW,FALSE,?,ZERO,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,?
NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,HIGH,HIGH,LOW,NORMAL,HIGH,NORMAL,ZERO,?,NORMAL,NORMAL
LOW,FALSE,FALSE,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,?,?,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,HIGH,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,TRUE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,HIGH,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,ZERO,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,HIGH,HIGH,NORMAL,HIGH,HIGH,LOW,ZERO,HIGH,?,HIGH
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,?,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,TRUE,FALSE,FALSE,LOW,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
LOW,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,ZERO,ZERO,LOW,HIGH,?,NORMAL,NORMAL,LOW,ZERO,HIGH,?
NORMAL,FALSE,?,FALSE,LOW,LOW,FALSE,ZERO,HIGH,HIGH,NORMAL,NORMAL,?,?,ZERO,HIGH,NORMAL,HIGH
LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,HIGH,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
NORMAL,TRUE,?,FALSE,LOW,?,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,ZERO,HIGH,NORMAL,LOW
NORMAL,FALSE,FALSE,FALSE,?,NORMAL,FALSE,LOW,ZERO,LOW,?,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,LOW,LOW,FALSE,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,?,NORMAL
HIGH,TRUE,?,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,?,LOW,FALSE,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,HIGH,NORMAL,LOW,?,NORMAL
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,?
NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,HIGH,LOW,LOW,ZERO,HIGH,HIGH
?FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
NORMAL,FALSE,?,TRUE,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,HIGH
HIGH,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,HIGH
?FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,LOW,ZERO,HIGH,NORMAL,NORMAL
NORMAL,TRUE,FALSE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,NORMAL,NORMAL,NORMAL
LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,HIGH,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,HIGH,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,LOW,NORMAL,NORMAL,?,LOW,ZERO,?,NORMAL
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,ZERO,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,HIGH
NORMAL,FALSE,?,FALSE,HIGH,?,?,?,HIGH,HIGH,NORMAL,?,HIGH,NORMAL,ZERO,HIGH,HIGH,?
?FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,NORMAL,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,?
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,ZERO,ZERO,LOW,NORMAL,NORMAL,HIGH,LOW,ZERO,ZERO,HIGH,LOW
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,?,HIGH
NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,?,HIGH,HIGH,NORMAL,NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,HIGH,?,NORMAL,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL
LOW,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,?,LOW,ZERO,HIGH,NORMAL
?FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,LOW,FALSE,LOW,ZERO,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,LOW,?,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,NORMAL,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,?,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,?
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,?,NORMAL,NORMAL,HIGH,LOW,ZERO,HIGH,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,?,HIGH,HIGH,NORMAL,NORMAL,HIGH,LOW,ZERO,HIGH,NORMAL,NORMAL
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,HIGH
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
HIGH,TRUE,FALSE,FALSE,LOW,NORMAL,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,?,NORMAL,ZERO,HIGH,NORMAL,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
HIGH,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,LOW
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,?,LOW,ZERO,LOW,HIGH,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,HIGH,HIGH,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,HIGH,HIGH
NORMAL,TRUE,FALSE,FALSE,HIGH,LOW,FALSE,LOW,ZERO,LOW,NORMAL,?,NORMAL,NORMAL,LOW,ZERO,HIGH,LOW
HIGH,TRUE,?,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,?
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,?,LOW,ZERO,HIGH,LOW
NORMAL,TRUE,FALSE,FALSE,LOW,NORMAL,?,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,ZERO,HIGH,NORMAL,LOW
NORMAL,TRUE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,NORMAL
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,LOW,NORMAL,HIGH,?,LOW,ZERO,HIGH,LOW
HIGH,TRUE,FALSE,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,HIGH,LOW,NORMAL,HIGH,NORMAL,HIGH,HIGH,ZERO,HIGH,HIGH
HIGH,TRUE,FALSE,FALSE,LOW,LOW,FALSE,HIGH,ZERO,LOW,?,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,FALSE,?,FALSE,NORMAL,NORMAL,FALSE,?,ZERO,LOW,HIGH,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,TRUE,FALSE,FALSE,LOW,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,?,LOW,ZERO,NORMAL,NORMAL
?FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,LOW
HIGH,TRUE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,?,LOW
NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,LOW,ZERO,HIGH,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,LOW,NORMAL,?,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,ZERO,HIGH,NORMAL,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,HIGH
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,LOW,ZERO,HIGH,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
?FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,HIGH,HIGH,LOW,ZERO,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,?,HIGH,NORMAL,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,HIGH,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,LOW,?,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,HIGH,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,?,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,HIGH,HIGH,HIGH,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,HIGH
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,?,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,NORMAL,NORMAL
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,FALSE,FALSE,NORMAL,NORMAL,?,?,LOW,LOW,NORMAL,NORMAL,HIGH,HIGH,NORMAL,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
?FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,?,ZERO,HIGH,HIGH,HIGH
LOW,FALSE,TRUE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,LOW
HIGH,TRUE,?,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,LOW
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
NORMAL,FALSE,?,FALSE,LOW,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,HIGH,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,LOW,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,HIGH,NORMAL,NORMAL,NORMAL,HIGH,HIGH,HIGH,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,ZERO,NORMAL,ZERO,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,LOW,?,HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,?
NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,?,LOW,ZERO,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH
?FALSE,?,FALSE,HIGH,HIGH,FALSE,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH
NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,LOW,ZERO,LOW,LOW,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,NORMAL
NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
LOW,FALSE,TRUE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,LOW
NORMAL,FALSE,FALSE,TRUE,HIGH,HIGH,FALSE,?,HIGH,HIGH,HIGH,NORMAL,HIGH,NORMAL,ZERO,HIGH,HIGH,HIGH
NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,LOW,LOW,?,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,LOW
